stack=F27A_1_s6;stackdb=F27A_1_s6_db2;saveTime=3544528990.246000;version=20151224;numHeaderRow=6;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,576,577,75.5,0,0.3,62,0,0,,,,
,1,1,NaN,577,950,374,43.1,0,0.3,62,0,0,,,,
,2,2,NaN,951,1208,258,36.4,0,0.3,62,0,0,,,,
,3,3,NaN,1209,1467,259,30.1,0,0.3,62,0,0,,,,
,4,4,NaN,1468,1904,437,51,0,0.3,62,0,0,,,,
,5,5,NaN,1905,2045,141,19.5,0,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,41.688000,37.908001,34.000000,34.000000,NaN,NaN,82.000000,0.000000,NaN,NaN,NaN,NaN,10.895283,15.189592,10.895283,15.189592,NaN,NaN,NaN,
NaN,NaN,41.796001,37.908001,34.000000,34.000000,NaN,NaN,83.000000,0.000000,NaN,NaN,NaN,NaN,11.003284,15.297594,11.003284,15.297594,NaN,NaN,NaN,
NaN,NaN,41.903999,37.799999,34.000000,34.000000,NaN,NaN,84.000000,0.000000,NaN,NaN,NaN,NaN,11.156019,15.450329,11.156019,15.450329,NaN,NaN,NaN,
NaN,NaN,42.012001,37.692001,34.000000,34.000000,NaN,NaN,85.000000,0.000000,NaN,NaN,NaN,NaN,11.308754,15.603064,11.308754,15.603064,NaN,NaN,NaN,
NaN,NaN,42.119999,37.584000,34.000000,34.000000,NaN,NaN,86.000000,0.000000,NaN,NaN,NaN,NaN,11.461489,15.755798,11.461489,15.755798,NaN,NaN,NaN,
NaN,NaN,42.228001,37.476002,34.000000,34.000000,NaN,NaN,87.000000,0.000000,NaN,NaN,NaN,NaN,11.614223,15.908533,11.614223,15.908533,NaN,NaN,NaN,
NaN,NaN,42.335999,37.368000,34.000000,34.000000,NaN,NaN,88.000000,0.000000,NaN,NaN,NaN,NaN,11.766958,16.061268,11.766958,16.061268,NaN,NaN,NaN,
NaN,NaN,42.444000,37.259998,34.000000,34.000000,NaN,NaN,89.000000,0.000000,NaN,NaN,NaN,NaN,11.919696,16.214005,11.919696,16.214005,NaN,NaN,NaN,
NaN,NaN,42.551998,37.152000,34.000000,34.000000,NaN,NaN,90.000000,0.000000,NaN,NaN,NaN,NaN,12.072428,16.366737,12.072428,16.366737,NaN,NaN,NaN,
NaN,NaN,42.660000,37.043999,34.000000,34.000000,NaN,NaN,91.000000,0.000000,NaN,NaN,NaN,NaN,12.225165,16.519474,12.225165,16.519474,NaN,NaN,NaN,
NaN,NaN,42.768002,36.936001,34.000000,34.000000,NaN,NaN,92.000000,0.000000,NaN,NaN,NaN,NaN,12.377900,16.672209,12.377900,16.672209,NaN,NaN,NaN,
NaN,NaN,42.875999,36.827999,34.000000,34.000000,NaN,NaN,93.000000,0.000000,NaN,NaN,NaN,NaN,12.530635,16.824944,12.530635,16.824944,NaN,NaN,NaN,
NaN,NaN,42.984001,36.720001,33.000000,33.000000,NaN,NaN,94.000000,0.000000,NaN,NaN,NaN,NaN,12.683370,17.836540,12.683370,17.836540,NaN,NaN,NaN,
NaN,NaN,43.091999,36.612000,33.000000,33.000000,NaN,NaN,95.000000,0.000000,NaN,NaN,NaN,NaN,12.836104,17.989275,12.836104,17.989275,NaN,NaN,NaN,
NaN,NaN,43.091999,36.504002,33.000000,33.000000,NaN,NaN,96.000000,0.000000,NaN,NaN,NaN,NaN,12.944102,18.097273,12.944102,18.097273,NaN,NaN,NaN,
NaN,NaN,43.091999,36.396000,33.000000,33.000000,NaN,NaN,97.000000,0.000000,NaN,NaN,NaN,NaN,13.052104,18.205275,13.052104,18.205275,NaN,NaN,NaN,
NaN,NaN,43.091999,36.287998,33.000000,33.000000,NaN,NaN,98.000000,0.000000,NaN,NaN,NaN,NaN,13.160106,18.313276,13.160106,18.313276,NaN,NaN,NaN,
NaN,NaN,43.200001,36.180000,33.000000,33.000000,NaN,NaN,99.000000,0.000000,NaN,NaN,NaN,NaN,13.312840,18.466011,13.312840,18.466011,NaN,NaN,NaN,
NaN,NaN,43.307999,36.071999,34.000000,34.000000,NaN,NaN,100.000000,0.000000,NaN,NaN,NaN,NaN,13.465575,19.477608,13.465575,19.477608,NaN,NaN,NaN,
NaN,NaN,43.416000,35.964001,34.000000,34.000000,NaN,NaN,101.000000,0.000000,NaN,NaN,NaN,NaN,13.618310,19.630342,13.618310,19.630342,NaN,NaN,NaN,
NaN,NaN,43.523998,35.855999,34.000000,34.000000,NaN,NaN,102.000000,0.000000,NaN,NaN,NaN,NaN,13.771045,19.783077,13.771045,19.783077,NaN,NaN,NaN,
NaN,NaN,43.632000,35.748001,34.000000,34.000000,NaN,NaN,103.000000,0.000000,NaN,NaN,NaN,NaN,13.923779,19.935812,13.923779,19.935812,NaN,NaN,NaN,
NaN,NaN,43.740002,35.639999,34.000000,34.000000,NaN,NaN,104.000000,0.000000,NaN,NaN,NaN,NaN,14.076517,20.088551,14.076517,20.088551,NaN,NaN,NaN,
NaN,NaN,43.848000,35.532001,34.000000,34.000000,NaN,NaN,105.000000,0.000000,NaN,NaN,NaN,NaN,14.229249,20.241282,14.229249,20.241282,NaN,NaN,NaN,
NaN,NaN,43.956001,35.424000,34.000000,34.000000,NaN,NaN,106.000000,0.000000,NaN,NaN,NaN,NaN,14.381987,20.394020,14.381987,20.394020,NaN,NaN,NaN,
NaN,NaN,44.063999,35.316002,34.000000,34.000000,NaN,NaN,107.000000,0.000000,NaN,NaN,NaN,NaN,14.534719,20.546753,14.534719,20.546753,NaN,NaN,NaN,
NaN,NaN,44.172001,35.316002,34.000000,34.000000,NaN,NaN,108.000000,0.000000,NaN,NaN,NaN,NaN,14.642720,20.654755,14.642720,20.654755,NaN,NaN,NaN,
NaN,NaN,44.279999,35.208000,34.000000,34.000000,NaN,NaN,109.000000,0.000000,NaN,NaN,NaN,NaN,14.795455,20.807489,14.795455,20.807489,NaN,NaN,NaN,
NaN,NaN,44.388000,35.099998,34.000000,34.000000,NaN,NaN,110.000000,0.000000,NaN,NaN,NaN,NaN,14.948193,20.960226,14.948193,20.960226,NaN,NaN,NaN,
NaN,NaN,44.495998,34.992001,34.000000,34.000000,NaN,NaN,111.000000,0.000000,NaN,NaN,NaN,NaN,15.100924,21.112959,15.100924,21.112959,NaN,NaN,NaN,
NaN,NaN,44.604000,34.883999,34.000000,34.000000,NaN,NaN,112.000000,0.000000,NaN,NaN,NaN,NaN,15.253662,21.265696,15.253662,21.265696,NaN,NaN,NaN,
NaN,NaN,44.712002,34.883999,34.000000,34.000000,NaN,NaN,113.000000,0.000000,NaN,NaN,NaN,NaN,15.361664,21.373697,15.361664,21.373697,NaN,NaN,NaN,
NaN,NaN,44.820000,34.776001,34.000000,34.000000,NaN,NaN,114.000000,0.000000,NaN,NaN,NaN,NaN,15.514396,21.526430,15.514396,21.526430,NaN,NaN,NaN,
NaN,NaN,44.928001,34.667999,34.000000,34.000000,NaN,NaN,115.000000,0.000000,NaN,NaN,NaN,NaN,15.667133,21.679167,15.667133,21.679167,NaN,NaN,NaN,
NaN,NaN,45.035999,34.560001,34.000000,34.000000,NaN,NaN,116.000000,0.000000,NaN,NaN,NaN,NaN,15.819865,21.831900,15.819865,21.831900,NaN,NaN,NaN,
NaN,NaN,45.144001,34.560001,34.000000,34.000000,NaN,NaN,117.000000,0.000000,NaN,NaN,NaN,NaN,15.927867,21.939901,15.927867,21.939901,NaN,NaN,NaN,
NaN,NaN,45.251999,34.560001,34.000000,34.000000,NaN,NaN,118.000000,0.000000,NaN,NaN,NaN,NaN,16.035866,22.047899,16.035866,22.047899,NaN,NaN,NaN,
NaN,NaN,45.360001,34.452000,34.000000,34.000000,NaN,NaN,119.000000,0.000000,NaN,NaN,NaN,NaN,16.188602,22.200636,16.188602,22.200636,NaN,NaN,NaN,
